Code commune,Nom commune,Code région,Code département,Logements,Établissements,Meilleure estimation des locaux à date,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,T4 2017prop,T1 2018prop,T2 2018prop,T3 2018prop,T4 2018prop,T1 2019prop,T2 2019prop,T3 2019prop,T4 2019prop,T1 2020prop,T2 2020prop,T3 2020prop,Indicateur_AMEL_AMII
71397,Sainte-Cécile,27,71,149.18,6,155,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71398,Saint-Christophe-en-Bresse,27,71,448.33,12,460,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71399,Saint-Christophe-en-Brionnais,27,71,354.29,31,385,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71400,Saint-Clément-sur-Guye,27,71,117.5,2,119,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71401,Sainte-Croix,27,71,413.17,10,423,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71402,Saint-Cyr,27,71,324,9,342,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71403,Saint-Denis-de-Vaux,27,71,153.64,8,174,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,27.01,1
71404,Saint-Désert,27,71,445,13,542,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71405,Saint-Didier-en-Bresse,27,71,87.96,3,91,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71406,Saint-Didier-en-Brionnais,27,71,96.87,4,101,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71407,Saint-Didier-sur-Arroux,27,71,192.98,3,196,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71408,Saint-Edmond,27,71,188.08,6,194,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71409,Saint-Émiland,27,71,214,8,222,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71410,Saint-Étienne-en-Bresse,27,71,413.94,9,423,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71411,Saint-Eugène,27,71,107.45,3,110,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71412,Saint-Eusèbe,27,71,520.37,22,542,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71413,Saint-Firmin,27,71,387,8,395,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71414,Saint-Forgeot,27,71,242,9,251,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71415,Sainte-Foy,27,71,94.22,2,96,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71416,Saint-Gengoux-de-Scissé,27,71,336,25,361,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71417,Saint-Gengoux-le-National,27,71,745.95,54,800,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71419,Saint-Germain-du-Bois,27,71,1215.94,70,1286,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71420,Saint-Germain-du-Plain,27,71,991.75,45,1037,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71421,Saint-Germain-en-Brionnais,27,71,113.77,5,119,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71422,Saint-Germain-lès-Buxy,27,71,119.84,6,126,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71423,Saint-Gervais-en-Vallière,27,71,212,7,219,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71424,Saint-Gervais-sur-Couches,27,71,147,6,160,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71425,Saint-Gilles,27,71,171,5,176,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71426,Sainte-Hélène,27,71,200.17,6,206,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71427,Saint-Huruge,27,71,47.08,1,48,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71428,Saint-Igny-de-Roche,27,71,358,22,380,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71430,Saint-Jean-de-Vaux,27,71,207,5,236,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,17.8,1
71431,Saint-Jean-de-Trézy,27,71,220,6,226,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71433,Saint-Julien-de-Civry,27,71,323.22,16,339,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71434,Saint-Julien-de-Jonzy,27,71,192.03,5,197,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71435,Saint-Julien-sur-Dheune,27,71,112,5,117,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71436,Saint-Laurent-d'Andenay,27,71,465,16,481,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71437,Saint-Laurent-en-Brionnais,27,71,206,10,216,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71438,Saint-Léger-du-Bois,27,71,323,6,329,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71439,Saint-Léger-lès-Paray,27,71,313.38,8,321,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71440,Saint-Léger-sous-Beuvray,27,71,346.81,12,359,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71441,Saint-Léger-sous-la-Bussière,27,71,165.26,8,173,NA,DSDH (AMEL),NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71442,Saint-Léger-sur-Dheune,27,71,844.89,36,881,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71443,Saint-Loup-Géanges,27,71,680,22,708,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71444,Saint-Loup-de-Varennes,27,71,494,23,579,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,5.87,21.42,22.11,23.49,24.18,24.18,1
71445,Saint-Marcel,27,71,2805,184,3539,NA,FRTE (AMII),NA,NA,NA,1.84,11.5,19.21,35.26,41.68,44.81,46.51,53.52,54.14,58.94,59.82,63.41,1
71446,Saint-Marcelin-de-Cray,27,71,144,3,147,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71447,Saint-Mard-de-Vaux,27,71,144,6,157,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71448,Saint-Martin-Belle-Roche,27,71,630,38,729,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,0,0,0,55.56,55.56,64.61,1
71449,Saint-Martin-d'Auxy,27,71,50.76,3,54,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71450,Saint-Martin-de-Commune,27,71,79.39,2,81,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71451,Saint-Martin-de-Lixy,27,71,56.06,1,57,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71452,Saint-Martin-de-Salencey,27,71,96.83,2,99,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71453,Saint-Martin-du-Lac,27,71,136.85,2,139,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71454,Saint-Martin-du-Mont,27,71,98,2,100,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71455,Saint-Martin-du-Tartre,27,71,123.94,6,130,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71456,Saint-Martin-en-Bresse,27,71,872.37,34,906,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71457,Saint-Martin-en-Gâtinois,27,71,76,4,80,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71458,Saint-Martin-la-Patrouille,27,71,48,3,51,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71459,Saint-Martin-sous-Montaigu,27,71,184,11,230,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,28.7,60.43,60.43,60.43,60,1
71460,Saint-Maurice-de-Satonnay,27,71,207,12,219,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71461,Saint-Maurice-des-Champs,27,71,50.46,2,52,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71462,Saint-Maurice-en-Rivière,27,71,264.57,4,269,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71463,Saint-Maurice-lès-Châteauneuf,27,71,311.54,13,325,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71464,Saint-Maurice-lès-Couches,27,71,141,7,148,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71465,Saint-Micaud,27,71,139.03,5,144,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71466,Saint-Nizier-sur-Arroux,27,71,86.22,5,91,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71468,Saint-Pierre-de-Varennes,27,71,413,16,429,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71469,Saint-Pierre-le-Vieux,27,71,244.52,4,249,NA,DSDH (AMEL),NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71470,Saint-Point,27,71,233,10,243,NA,DSDH (AMEL),NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71471,Saint-Privé,27,71,52.79,NA,53,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71472,Saint-Prix,27,71,227.49,5,232,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71473,Saint-Racho,27,71,141.74,4,146,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71474,Sainte-Radegonde,27,71,118.85,3,122,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71475,Saint-Rémy,27,71,2967,143,3317,NA,FRTE (AMII),NA,NA,NA,60.02,62.8,62.89,62.89,62.89,63.07,64.34,64.34,65.39,65.96,66.63,68.22,1
71477,Saint-Romain-sous-Gourdon,27,71,234.57,4,239,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71478,Saint-Romain-sous-Versigny,27,71,51.68,2,54,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71479,Saint-Sernin-du-Bois,27,71,905.98,14,920,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71480,Saint-Sernin-du-Plain,27,71,454.58,11,466,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71481,Saint-Symphorien-d'Ancelles,27,71,555,8,563,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71482,Saint-Symphorien-de-Marmagne,27,71,475.18,20,495,NA,DSDH (AMEL),NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71483,Saint-Symphorien-des-Bois,27,71,227,11,238,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71484,Saint-Usuge,27,71,742,23,777,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71485,Saint-Vallerin,27,71,145,13,158,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71486,Saint-Vallier,27,71,4597.36,117,4714,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,6.19,0
71487,Saint-Vérand,27,71,95.41,14,109,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71488,Saint-Vincent-des-Prés,27,71,96,5,101,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71489,Saint-Vincent-en-Bresse,27,71,278.18,8,286,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71490,Saint-Vincent-Bragny,27,71,460.27,8,468,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71491,Saint-Yan,27,71,610.78,28,639,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71492,Saint-Ythaire,27,71,142,3,145,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71493,Saisy,27,71,285.97,1,287,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71494,La Salle,27,71,250,9,259,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,7.72,25.87,25.87,28.19,1
71495,Salornay-sur-Guye,27,71,454.55,16,471,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71496,Sampigny-lès-Maranges,27,71,108.91,7,116,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71497,Sancé,27,71,879,97,1204,NA,FRTE (AMII),NA,NA,NA,19.44,24.42,42.03,42.03,42.03,42.86,46.43,50.91,51.99,53.9,54.57,57.97,1
71498,Santilly,27,71,88.85,2,91,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71499,Sanvignes-les-Mines,27,71,2310.18,44,2354,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,8.11,0
71500,Sarry,27,71,74.53,8,83,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71501,Sassangy,27,71,99.34,3,102,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71502,Sassenay,27,71,674,16,814,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,3.19,1
71503,Saules,27,71,85.24,4,89,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71504,Saunières,27,71,53.5,4,58,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71505,Savianges,27,71,78,NA,78,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71506,Savigny-en-Revermont,27,71,644.54,12,657,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71507,Savigny-sur-Grosne,27,71,146.46,3,149,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71508,Savigny-sur-Seille,27,71,237.22,6,243,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71509,La Celle-en-Morvan,27,71,273,9,282,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71510,Semur-en-Brionnais,27,71,349.66,11,361,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71512,Sennecey-le-Grand,27,71,1591,100,1691,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71513,Senozan,27,71,474,19,560,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,0,0,16.79,41.79,63.04,65.36,1
71514,Sens-sur-Seille,27,71,232.22,10,242,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71515,Sercy,27,71,73,2,75,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71516,Serley,27,71,344.25,10,354,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71517,Sermesse,27,71,128,2,135,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71518,Serrières,27,71,161.06,10,171,NA,DSDH (AMEL),NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71519,Serrigny-en-Bresse,27,71,90.76,2,93,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71520,Sevrey,27,71,484,56,623,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,32.26,1
71521,Sigy-le-Châtel,27,71,97.6,3,101,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71522,Simandre,27,71,821.75,34,856,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71523,Simard,27,71,590.78,30,621,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71524,Sivignon,27,71,153,4,157,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71525,Sologny,27,71,279,15,319,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,13.79,31.66,35.42,1
71526,Solutré-Pouilly,27,71,216,32,274,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,14.23,29.93,1
71527,Sommant,27,71,165.16,5,170,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71528,Sornay,27,71,1030,24,1054,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,9.01,0
71529,Suin,27,71,218.63,8,227,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71530,Sully,27,71,326.87,6,333,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71531,La Tagnière,27,71,184.55,4,189,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71532,Taizé,27,71,38.15,4,83,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,43.37,65.06,110.84,0
71533,Tancon,27,71,296.38,6,302,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71534,Le Tartre,27,71,67,5,72,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71535,Tavernay,27,71,252.6,9,262,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71537,Thil-sur-Arroux,27,71,112.78,3,116,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71538,Thurey,27,71,249,9,258,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71539,Tintry,27,71,55.97,3,59,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71540,Torcy,27,71,1314.3,99,1413,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71541,Torpes,27,71,281.37,11,292,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71542,Toulon-sur-Arroux,27,71,948,42,990,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71543,Tournus,27,71,3469.81,231,3701,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71544,Toutenant,27,71,114.34,2,116,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71545,Tramayes,27,71,625.98,31,657,NA,DSDH (AMEL),NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71546,Trambly,27,71,264,11,275,NA,DSDH (AMEL),NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71547,Trivy,27,71,199,6,205,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71548,Tronchy,27,71,124,5,129,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71549,La Truchère,27,71,153,3,156,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,96.15,96.15,96.15,96.79,0
71550,Uchizy,27,71,468.77,19,488,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71551,Uchon,27,71,101.85,2,104,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71552,Uxeau,27,71,293.36,9,302,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71553,Vareilles,27,71,164.84,4,169,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71554,Varenne-l'Arconce,27,71,109.97,2,112,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71555,Varennes-le-Grand,27,71,794,47,996,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,0,0,6.22,14.66,18.37,19.48,1
71556,Varennes-lès-Mâcon,27,71,241.1,51,292,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71557,Varenne-Saint-Germain,27,71,306.22,13,319,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71558,Varennes-Saint-Sauveur,27,71,634.54,45,680,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71559,Varennes-sous-Dun,27,71,334.18,40,374,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71561,Vauban,27,71,175.63,3,179,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71562,Vaudebarrier,27,71,112.8,5,118,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71563,Vaux-en-Pré,27,71,80.95,1,82,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71564,Vendenesse-lès-Charolles,27,71,460.72,30,491,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71565,Vendenesse-sur-Arroux,27,71,278,11,289,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71566,Verdun-sur-le-Doubs,27,71,689.24,53,742,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71567,Vergisson,27,71,166.83,28,195,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,28.72,28.72,1
71568,Vérissey,27,71,29.76,NA,30,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71570,Verjux,27,71,263,4,267,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71571,Verosvres,27,71,262,8,270,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71572,Vers,27,71,101,5,106,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71573,Versaugues,27,71,115,3,118,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71574,Verzé,27,71,385,24,432,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,6.71,11.34,11.34,1
71576,Le Villars,27,71,182.02,4,186,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71577,Villegaudin,27,71,95.59,2,98,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71578,Clux-Villeneuve,27,71,162,7,206,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71579,Villeneuve-en-Montagne,27,71,86,3,89,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71580,Vincelles,27,71,232,7,243,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71581,Vindecy,27,71,155.99,12,168,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71582,La Vineuse sur Fregande,27,71,481.18,13,494,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71583,Vinzelles,27,71,339.99,43,383,NA,DSDH (AMEL),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71584,Viré,27,71,583.3,46,681,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71585,Virey-le-Grand,27,71,559,16,623,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,75.44,76.4,76.4,76.4,76.4,77.53,1
71586,Viry,27,71,168.73,1,170,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71588,Vitry-en-Charollais,27,71,475,46,521,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71589,Vitry-sur-Loire,27,71,253,9,262,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
71590,Volesvres,27,71,270,15,285,NA,DSDH (AMEL),NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
71591,Fleurville,27,71,248.21,20,268,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
72001,Aigné,52,72,625,17,866,NA,NA,NA,NA,NA,0,0,0,0,0,0,45.84,84.99,84.99,85.1,85.1,85.45,0
72002,Aillières-Beauvoir,52,72,130,5,148,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
72003,Allonnes,52,72,4992,234,5647,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,28.1,28.6,33.5,46.43,63.22,68.9,78.64,83.48,1
72004,Amné,52,72,238,3,267,NA,NA,NA,1,NA,0,0,0,0,85.02,85.02,85.02,85.02,85.02,85.02,85.02,85.02,0
72005,Ancinnes,52,72,435.52,11,447,NA,NA,NA,1,NA,0,0,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0
72006,Arçonnay,52,72,848,102,976,NA,FRTE (AMII),NA,NA,NA,0,0,0,0,0,0,0,0,0,17.42,43.03,46.62,1
72007,Ardenay-sur-Mérize,52,72,214,10,263,NA,NA,NA,1,NA,96.2,96.2,96.2,96.2,96.2,96.2,96.58,96.58,96.58,97.34,97.72,97.72,0
72008,Arnage,52,72,2422,197,2954,NA,FRTE (AMII),NA,NA,NA,0,0,0,13.74,42.69,43.13,49.02,49.05,55.79,57.35,63.91,70.31,1
72009,Arthezé,52,72,161,4,187,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,95.72,95.72,96.79,0
72010,Asnières-sur-Vègre,52,72,207,9,246,NA,NA,NA,1,NA,0,0,91.06,91.06,91.06,91.06,91.06,91.06,91.46,91.87,91.87,91.87,0
72011,Assé-le-Boisne,52,72,470,16,554,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
72012,Assé-le-Riboul,52,72,262,7,272,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
